ID, Name, Birthday, Gender, Class
14b15c91-f9f0-4a67-b5d8-bb78c44cfbd5, Le Ly Loc, 10/21/2003 12:00:00 AM, M, 05149576-e306-46ad-a0f0-669078479f45
1d8b2d30-40a6-4146-9d8e-ee7b5f31200e, Le Gia Tan, 4/8/2002 12:00:00 AM, M, f988ee4b-abc7-45bb-850d-5a309868a49c
066d994e-5372-49fe-affa-cca518e4109d, Le Ngoc Hung, 6/17/2005 12:00:00 AM, M, 2cd4b80e-0176-46ed-88e4-37e520008052
945446e8-d460-4a69-9f87-da34a29cc2a1, Ly Quang Loc, 12/17/2004 12:00:00 AM, M, f988ee4b-abc7-45bb-850d-5a309868a49c
07567ffa-abb5-4f0c-9ae4-f986a7436ea8, Le Gia Anh, 8/20/2004 12:00:00 AM, F, f6456af1-2982-410f-96d4-82f015805b15
01fcea97-595b-4bbd-8432-c9e1085ba089, Dinh Ly Duc, 5/11/2003 12:00:00 AM, M, 8ab4105a-6c31-48f4-9955-171a10e7aa07
3ad26d84-b4a6-4561-98a4-122bb9e27fc3, Nguyen Gia Giang, 5/8/2002 12:00:00 AM, F, 05149576-e306-46ad-a0f0-669078479f45
d5d74e67-edb8-4ff0-b243-c6deaa26d423, Ly Gia Ha, 2/5/2006 12:00:00 AM, F, 3cab342c-7aef-4dcd-a4c9-3bb2ef7c76a6
91a526e2-7780-4c84-8ce6-2ec935f93377, Nguyen Ngoc Giang, 10/29/2002 12:00:00 AM, F, e69aa1c2-02d7-46e9-aed4-b46c233be837
4bab244b-897a-4126-ab76-ede209f9e59b, Ly Quang Thu, 7/8/2002 12:00:00 AM, F, fc864f89-ce30-412b-9e3f-547a9bc9b849
ca1f807c-8b82-4e02-960e-76631c6e72ce, Tran Quang Anh, 4/9/2003 12:00:00 AM, F, e9bb0ba7-1e2f-43ca-8e0c-a52d40c44054
77190e61-9175-42b7-9b70-1d6add7b0141, Nguyen Hai Giang, 12/26/2002 12:00:00 AM, F, cea9d0af-d49d-4993-b5a7-b2bc458c0e51
50ca60eb-4ac0-4048-befd-6b5a58d6ad4c, Le Gia Anh, 9/29/2006 12:00:00 AM, F, 3ca1c636-4452-45a2-96ca-880ce9d38af0
744a2349-3e46-449a-bf3d-883add40f466, Nguyen Gia Hung, 7/12/2002 12:00:00 AM, M, e9bb0ba7-1e2f-43ca-8e0c-a52d40c44054
9a7faafa-4ff5-4a2c-9828-ea89d77be6b8, Tran Quang Hung, 5/21/2006 12:00:00 AM, M, fc864f89-ce30-412b-9e3f-547a9bc9b849
758686b1-ead2-4954-abb0-89db22dcd081, Le Hai Anh, 7/15/2005 12:00:00 AM, F, e9bb0ba7-1e2f-43ca-8e0c-a52d40c44054
5b7befe8-d2db-4149-8cb7-3ce9daed9d97, Dinh Ngoc Long, 1/24/2004 12:00:00 AM, M, e9bb0ba7-1e2f-43ca-8e0c-a52d40c44054
2471f7ee-850f-4c8f-adb9-96882ab3d15e, Nguyen Quang Anh, 3/28/2003 12:00:00 AM, F, 2cd4b80e-0176-46ed-88e4-37e520008052
96ad44c2-c3ba-478e-a6d5-2471c3b5f054, Ly Gia Ha, 6/15/2003 12:00:00 AM, F, f6456af1-2982-410f-96d4-82f015805b15
f40d1bc9-9656-43aa-bcf9-f6f0f90349eb, Nguyen Quang Thu, 1/30/2006 12:00:00 AM, F, 3cab342c-7aef-4dcd-a4c9-3bb2ef7c76a6
7d29f43a-b897-4d45-939b-3768af2bc852, Le Hai Thu, 7/3/2004 12:00:00 AM, F, 2cd4b80e-0176-46ed-88e4-37e520008052
bb8c956d-0c9b-4b44-9343-bf5ba6d7e28e, Le Ngoc Giang, 3/1/2003 12:00:00 AM, F, 3ca1c636-4452-45a2-96ca-880ce9d38af0
c6084286-5074-4060-8459-87320e8043a9, Nguyen Hai Ha, 12/30/2004 12:00:00 AM, F, 0530c010-8a48-49f4-89b7-44ea48c511b8
33adb50e-a421-4f21-a00f-a73031444f7d, Tran Quang Mai, 5/16/2003 12:00:00 AM, F, f988ee4b-abc7-45bb-850d-5a309868a49c
663125c6-9704-4126-99eb-5631a0ceb035, Nguyen Thanh Son, 12/23/2004 12:00:00 AM, M, e9bb0ba7-1e2f-43ca-8e0c-a52d40c44054
80369e54-bc56-4511-ab73-e478d82fcdf6, Tran Gia Anh, 9/25/2005 12:00:00 AM, F, 8180ac38-c247-4389-b325-5cd541f79716
0f94531f-34e4-4873-87a6-a375cf96a59f, Tran Gia Phuong, 4/16/2006 12:00:00 AM, F, f6456af1-2982-410f-96d4-82f015805b15
80549912-2d78-4b88-8b8d-8e89f7773979, Dinh Gia Giang, 1/30/2003 12:00:00 AM, F, e9bb0ba7-1e2f-43ca-8e0c-a52d40c44054
88409a3a-7813-4823-8cf5-67ec4acdcaa7, Le Gia Tan, 12/8/2005 12:00:00 AM, M, 0530c010-8a48-49f4-89b7-44ea48c511b8
a2357a32-ca58-4279-b2fd-f0320a334808, Ly Ly Phuong, 2/14/2004 12:00:00 AM, F, 05149576-e306-46ad-a0f0-669078479f45
cdf9803f-ef3a-4a5a-a2f0-97e9fda2a9fb, Le Thanh Hung, 1/13/2005 12:00:00 AM, M, e69aa1c2-02d7-46e9-aed4-b46c233be837
c00faab5-a835-414e-9be9-ff0802ff9b4d, Dinh Ly Thu, 3/27/2006 12:00:00 AM, F, cea9d0af-d49d-4993-b5a7-b2bc458c0e51
e5add1a7-f289-4c34-8692-edf871be73b5, Ly Thanh Phuong, 1/24/2003 12:00:00 AM, F, 3ca1c636-4452-45a2-96ca-880ce9d38af0
ae4d6733-d57b-4213-bbf0-77f83f758c9b, Le Hai Giang, 9/7/2003 12:00:00 AM, F, e9bb0ba7-1e2f-43ca-8e0c-a52d40c44054
f8bab725-5011-49d0-a97d-fe9d3d65e85e, Tran Hai Loc, 8/5/2003 12:00:00 AM, M, 8180ac38-c247-4389-b325-5cd541f79716
72eac6e9-980a-46ad-a05b-acaddd16879c, Ly Thanh Hung, 9/12/2003 12:00:00 AM, M, 8180ac38-c247-4389-b325-5cd541f79716
3efe690d-d79f-4d42-bcad-3f112d62f672, Dinh Thanh Ha, 1/2/2003 12:00:00 AM, F, 0530c010-8a48-49f4-89b7-44ea48c511b8
f2bec9d0-cd94-4352-8473-82c37270e5cf, Le Ngoc Anh, 2/5/2005 12:00:00 AM, F, cea9d0af-d49d-4993-b5a7-b2bc458c0e51
b2a0dc3e-ed9d-4e78-a40f-94aa74d10c21, Dinh Ly Phuong, 7/22/2005 12:00:00 AM, F, cea9d0af-d49d-4993-b5a7-b2bc458c0e51
83d83371-2e4c-43a9-9db7-315978c2840e, Le Thanh Tan, 1/24/2006 12:00:00 AM, M, 8ab4105a-6c31-48f4-9955-171a10e7aa07
ef485713-0b64-487d-a5fc-c2cd85106118, Ly Thanh Ha, 3/4/2004 12:00:00 AM, F, 2cd4b80e-0176-46ed-88e4-37e520008052
840e5bc0-d49f-47ab-a0f7-1b33d2ce0b4c, Ly Thanh Loc, 4/28/2005 12:00:00 AM, M, 05149576-e306-46ad-a0f0-669078479f45
f8321884-0667-4087-ac34-f2a0002e32ed, Le Ngoc Son, 5/29/2002 12:00:00 AM, M, f988ee4b-abc7-45bb-850d-5a309868a49c
35aa7f55-dfcb-413a-99c3-ee3d4241380d, Dinh Hai Phuong, 7/13/2005 12:00:00 AM, F, 8ab4105a-6c31-48f4-9955-171a10e7aa07
08d9616a-6e53-47c7-8ef0-37be85d8e829, Dinh Gia Mai, 3/2/2005 12:00:00 AM, F, f6456af1-2982-410f-96d4-82f015805b15
bd598baa-f98e-4866-ad7d-ceb6322fadb1, Le Ngoc Giang, 5/8/2004 12:00:00 AM, F, e69aa1c2-02d7-46e9-aed4-b46c233be837
f9240c7a-a2d8-4087-a9b5-e79e35f60059, Ly Ngoc Giang, 5/29/2005 12:00:00 AM, F, fc864f89-ce30-412b-9e3f-547a9bc9b849
d2f15375-cad9-4e58-8497-603b054f1342, Dinh Ngoc Tan, 10/27/2002 12:00:00 AM, M, e69aa1c2-02d7-46e9-aed4-b46c233be837
b56e6ddb-7f42-45a5-a51b-34dfa9eda24a, Ly Ngoc Thu, 1/8/2003 12:00:00 AM, F, f6456af1-2982-410f-96d4-82f015805b15
f4299479-64d7-416b-b126-94976e55c81a, Tran Thanh Anh, 12/1/2004 12:00:00 AM, F, 3cab342c-7aef-4dcd-a4c9-3bb2ef7c76a6
b3e29d20-de65-40ec-9858-2bc4191e6485, Nguyen Gia Thu, 1/21/2002 12:00:00 AM, F, e9bb0ba7-1e2f-43ca-8e0c-a52d40c44054
41be62cb-5772-4cd6-ae17-443798d2b0ae, Tran Gia Thu, 2/13/2003 12:00:00 AM, F, f988ee4b-abc7-45bb-850d-5a309868a49c
0af2c1c3-e731-4745-8a17-1b7e5f3c0d59, Dinh Gia Loc, 2/5/2006 12:00:00 AM, M, 3ca1c636-4452-45a2-96ca-880ce9d38af0
177104f9-05bd-41ec-a1fc-6e431f5226ca, Ly Quang Ha, 4/10/2005 12:00:00 AM, F, 8180ac38-c247-4389-b325-5cd541f79716
8be749bf-56a5-4eb0-b4ec-5e293ca42273, Le Ngoc Long, 11/16/2006 12:00:00 AM, M, 3cab342c-7aef-4dcd-a4c9-3bb2ef7c76a6
bc6e6b34-8c92-4f4e-b81b-457c67acb90e, Nguyen Quang Anh, 8/22/2005 12:00:00 AM, F, 8ab4105a-6c31-48f4-9955-171a10e7aa07
cfa69687-1604-43b0-89d1-24546ec866a0, Le Ly Mai, 4/26/2001 12:00:00 AM, F, 05149576-e306-46ad-a0f0-669078479f45
e312afd7-6271-4f54-8afb-d6c689e24ca4, Le Thanh Mai, 6/24/2004 12:00:00 AM, F, 0530c010-8a48-49f4-89b7-44ea48c511b8
ebb01ed7-6fa8-4a88-8c95-1be239eb57fc, Ly Hai Ha, 9/30/2004 12:00:00 AM, F, 8180ac38-c247-4389-b325-5cd541f79716
725bd424-aafa-4fc5-8c4e-f3cee0817369, Tran Gia Giang, 8/3/2006 12:00:00 AM, F, fc864f89-ce30-412b-9e3f-547a9bc9b849
4a2f06a7-7002-474c-8350-fadf67b2e73c, Le Gia Anh, 5/1/2002 12:00:00 AM, F, f988ee4b-abc7-45bb-850d-5a309868a49c
9c23cb42-cdb4-49f8-a82b-83e5d0e68067, Ly Hai Loc, 4/17/2001 12:00:00 AM, M, 05149576-e306-46ad-a0f0-669078479f45
919859d9-9458-4d93-8e38-1d3cb0bdd030, Dinh Hai Anh, 5/26/2003 12:00:00 AM, F, 9acda45f-f4da-48e3-9599-56f677b54f64
f1e50316-62f7-417c-ad3f-e2dac558b8e8, Ly Gia Hung, 9/18/2001 12:00:00 AM, M, e9bb0ba7-1e2f-43ca-8e0c-a52d40c44054
67a82d8e-ad1f-4714-83eb-557fcccded14, Le Ngoc Long, 5/6/2004 12:00:00 AM, M, f988ee4b-abc7-45bb-850d-5a309868a49c
66aac2e4-a47d-4e35-a4ee-bce4a4cacfb2, Ly Quang Mai, 7/19/2001 12:00:00 AM, F, 0530c010-8a48-49f4-89b7-44ea48c511b8
86641c67-a79e-461c-b334-f694f12afe5f, Dinh Thanh Mai, 11/9/2005 12:00:00 AM, F, e9bb0ba7-1e2f-43ca-8e0c-a52d40c44054
802b6773-2b13-4bb1-b923-cd3cabe77e7d, Le Gia Giang, 3/8/2005 12:00:00 AM, F, fc864f89-ce30-412b-9e3f-547a9bc9b849
7440052a-98cc-438b-8eaa-1c99ceff6a35, Ly Quang Thu, 8/8/2004 12:00:00 AM, F, e9bb0ba7-1e2f-43ca-8e0c-a52d40c44054
337c3d3c-b219-4860-b028-42b85817aa15, Ly Ly Tan, 2/20/2004 12:00:00 AM, M, 0530c010-8a48-49f4-89b7-44ea48c511b8
f1c67d8a-73b1-4a05-a4ce-795a7e926b06, Le Thanh Tan, 9/4/2002 12:00:00 AM, M, 8ab4105a-6c31-48f4-9955-171a10e7aa07
997794fd-b541-4072-923a-ecd836d8ea09, Dinh Ngoc Duc, 1/31/2004 12:00:00 AM, M, 0530c010-8a48-49f4-89b7-44ea48c511b8
272b705a-2740-4ff4-98a7-3c874eae97ab, Dinh Hai Son, 5/13/2002 12:00:00 AM, M, f988ee4b-abc7-45bb-850d-5a309868a49c
8a0301b7-9c0d-49c8-9035-0ede253a6c8a, Dinh Ngoc Loc, 1/8/2001 12:00:00 AM, M, f988ee4b-abc7-45bb-850d-5a309868a49c
1d6b7e98-ab1a-4e62-9c8a-4a87df7d95af, Nguyen Ly Duc, 4/26/2006 12:00:00 AM, M, 3ca1c636-4452-45a2-96ca-880ce9d38af0
53e7867b-63cb-493a-812d-515126284162, Nguyen Hai Tan, 7/25/2002 12:00:00 AM, M, e9bb0ba7-1e2f-43ca-8e0c-a52d40c44054
5dc4f77b-41aa-4b35-afd0-8115e887127b, Tran Ngoc Giang, 9/28/2004 12:00:00 AM, F, 05149576-e306-46ad-a0f0-669078479f45
50e2d5f3-b5fb-45fb-94a8-25cc54041ba6, Nguyen Quang Hung, 1/7/2002 12:00:00 AM, M, 2cd4b80e-0176-46ed-88e4-37e520008052
30806ac8-d43c-4c0a-bf61-f622e8da0ee7, Le Hai Duc, 12/23/2005 12:00:00 AM, M, 0530c010-8a48-49f4-89b7-44ea48c511b8
8e43028f-e664-43ed-8656-a378ba4c005a, Nguyen Thanh Loc, 12/4/2002 12:00:00 AM, M, f6456af1-2982-410f-96d4-82f015805b15
982e3740-f2af-447f-9190-8f84422d6028, Nguyen Thanh Long, 8/8/2004 12:00:00 AM, M, 0530c010-8a48-49f4-89b7-44ea48c511b8
ec958bd7-94cc-46aa-af36-8c1c88430863, Dinh Ngoc Long, 1/15/2004 12:00:00 AM, M, e69aa1c2-02d7-46e9-aed4-b46c233be837
0392bf5a-f891-4ab1-ba4e-cbaafbfe6531, Nguyen Gia Duc, 4/27/2003 12:00:00 AM, M, e69aa1c2-02d7-46e9-aed4-b46c233be837
02a9dff3-9606-48b6-9548-bffd278645f2, Le Ly Long, 11/17/2005 12:00:00 AM, M, f988ee4b-abc7-45bb-850d-5a309868a49c
331b1049-ffc9-4c34-9f5d-9118567c0e9a, Nguyen Gia Anh, 9/25/2002 12:00:00 AM, F, 8ab4105a-6c31-48f4-9955-171a10e7aa07
9325dcdd-a7b0-4627-82f9-432a6e622f2d, Le Gia Phuong, 1/6/2004 12:00:00 AM, F, 3ca1c636-4452-45a2-96ca-880ce9d38af0
9e194bd3-2b3b-4a56-af6e-7d7f0cd2bed1, Ly Quang Duc, 3/31/2003 12:00:00 AM, M, e69aa1c2-02d7-46e9-aed4-b46c233be837
808ffa0b-2f3a-4448-a3b8-a4b9d32f1be0, Le Ly Phuong, 9/20/2003 12:00:00 AM, F, 05149576-e306-46ad-a0f0-669078479f45
571291ae-ec1b-4c07-a58a-3100e0410a17, Tran Hai Hung, 9/15/2003 12:00:00 AM, M, 9acda45f-f4da-48e3-9599-56f677b54f64
fac77d1a-46b5-4965-9f39-9d7bfe5d9499, Le Gia Giang, 2/14/2004 12:00:00 AM, F, fc864f89-ce30-412b-9e3f-547a9bc9b849
175f49a2-d35d-475a-9715-a2d7862330a2, Le Hai Hung, 4/16/2001 12:00:00 AM, M, 2cd4b80e-0176-46ed-88e4-37e520008052
2db2dced-e6b4-4c96-8d18-de6c267faa6b, Ly Hai Loc, 1/28/2005 12:00:00 AM, M, 8ab4105a-6c31-48f4-9955-171a10e7aa07
3cea2084-eafc-4968-919e-a65c7176fde5, Ly Thanh Thu, 6/6/2006 12:00:00 AM, F, fc864f89-ce30-412b-9e3f-547a9bc9b849
632a041d-f834-400f-b59e-09e36f5950d5, Tran Ngoc Son, 11/15/2003 12:00:00 AM, M, e9bb0ba7-1e2f-43ca-8e0c-a52d40c44054
542b97e1-ba22-42f1-88ba-ff9c9ca5509d, Tran Ly Son, 3/26/2002 12:00:00 AM, M, 9acda45f-f4da-48e3-9599-56f677b54f64
5b2ed35a-b08a-436e-b940-4fab5437153a, Ly Thanh Giang, 7/17/2001 12:00:00 AM, F, 0530c010-8a48-49f4-89b7-44ea48c511b8
ad288db8-ec9a-4a84-af88-60b8c2b4c1fd, Le Ly Duc, 9/10/2004 12:00:00 AM, M, e9bb0ba7-1e2f-43ca-8e0c-a52d40c44054
98fa0878-a226-4769-ad0d-d5636053fc41, Tran Ly Thu, 12/13/2001 12:00:00 AM, F, e9bb0ba7-1e2f-43ca-8e0c-a52d40c44054
bb308f92-1239-409d-b37c-2514fe734e30, Tran Quang Long, 2/3/2001 12:00:00 AM, M, e69aa1c2-02d7-46e9-aed4-b46c233be837
61c68ad0-8f94-4fc7-98e5-8b3e437c2f46, Le Ly Hung, 6/4/2003 12:00:00 AM, M, 8180ac38-c247-4389-b325-5cd541f79716
b4c1ac38-295a-4f95-9c9b-8a6c112c2591, Tran Quang Anh, 4/6/2002 12:00:00 AM, F, 8180ac38-c247-4389-b325-5cd541f79716
54473cb2-9ceb-4849-8fca-ba258145e514, Le Hai Hung, 5/22/2004 12:00:00 AM, M, e9bb0ba7-1e2f-43ca-8e0c-a52d40c44054
c43697f9-3bc0-424f-9a84-030088c259a7, Ly Ly Thu, 6/18/2004 12:00:00 AM, F, 2cd4b80e-0176-46ed-88e4-37e520008052
180fe355-8fb9-465f-9b65-e21ba84fc0bb, Ly Ly Son, 12/5/2005 12:00:00 AM, M, e9bb0ba7-1e2f-43ca-8e0c-a52d40c44054
c94f34d6-77d4-4120-b015-990a36fc5e06, Le Gia Phuong, 9/21/2003 12:00:00 AM, F, 9acda45f-f4da-48e3-9599-56f677b54f64
5ebaae6d-4e3d-412b-aa0a-52f0a2967aeb, Tran Quang Mai, 10/29/2004 12:00:00 AM, F, 3cab342c-7aef-4dcd-a4c9-3bb2ef7c76a6
fdfcd5ce-601c-41e1-a9ab-c45ece102d3d, Le Hai Long, 1/4/2004 12:00:00 AM, M, f988ee4b-abc7-45bb-850d-5a309868a49c
527a7556-8cd5-4f91-a685-172872fc732a, Ly Gia Giang, 6/28/2001 12:00:00 AM, F, 05149576-e306-46ad-a0f0-669078479f45
a6787cee-f3bd-4330-aeb4-f404dd02e440, Le Gia Mai, 2/11/2004 12:00:00 AM, F, 3ca1c636-4452-45a2-96ca-880ce9d38af0
aecc4fa7-737d-48de-8cfa-c6e09ca221a4, Nguyen Thanh Son, 8/9/2004 12:00:00 AM, M, e69aa1c2-02d7-46e9-aed4-b46c233be837
854ecf53-21a1-4b94-b187-5242915dc434, Dinh Ngoc Phuong, 7/3/2004 12:00:00 AM, F, f6456af1-2982-410f-96d4-82f015805b15
1778d9d2-96d5-4941-9db8-5fddbed85973, Le Hai Anh, 3/7/2004 12:00:00 AM, F, 2cd4b80e-0176-46ed-88e4-37e520008052
4e103447-6ceb-4d90-943e-b81c5abe142c, Le Gia Son, 4/4/2004 12:00:00 AM, M, e69aa1c2-02d7-46e9-aed4-b46c233be837
8be786fe-bf6f-4c01-abd0-4c265f2dcded, Tran Ly Duc, 2/14/2003 12:00:00 AM, M, 05149576-e306-46ad-a0f0-669078479f45
07b2fc9a-7c3f-489e-b212-f5427c60ead0, Le Ly Tan, 12/28/2004 12:00:00 AM, M, cea9d0af-d49d-4993-b5a7-b2bc458c0e51
3347bd93-15f8-494c-9af3-4ef8a03426e1, Le Ngoc Loc, 11/19/2005 12:00:00 AM, M, 9acda45f-f4da-48e3-9599-56f677b54f64
153d1398-eb42-4c3d-9fe7-010d648e2de7, Le Ngoc Thu, 10/21/2005 12:00:00 AM, F, 2cd4b80e-0176-46ed-88e4-37e520008052
6d051d49-5df5-415e-a8b9-48cee1c5ff7e, Le Thanh Long, 9/17/2003 12:00:00 AM, M, e9bb0ba7-1e2f-43ca-8e0c-a52d40c44054
7d5e81e3-43d9-49be-967d-03be2e9a52b5, Nguyen Gia Long, 2/26/2003 12:00:00 AM, M, 0530c010-8a48-49f4-89b7-44ea48c511b8
427e8539-58e6-4db1-83ec-ccca0ea2991f, Tran Ly Son, 10/10/2002 12:00:00 AM, M, e9bb0ba7-1e2f-43ca-8e0c-a52d40c44054
73b85970-e9b5-453b-9bf5-7fc3cb64b8d9, Le Quang Mai, 11/3/2002 12:00:00 AM, F, fc864f89-ce30-412b-9e3f-547a9bc9b849
a56cdfd5-4fa7-45d0-aede-5c6b2bee365a, Dinh Quang Anh, 9/28/2005 12:00:00 AM, F, 8ab4105a-6c31-48f4-9955-171a10e7aa07
d721904a-bf8c-40bb-970d-726ce5c07bd4, Dinh Gia Ha, 4/30/2005 12:00:00 AM, F, 9acda45f-f4da-48e3-9599-56f677b54f64
d9716d5c-825a-464b-97b0-bb13801e6101, Le Gia Mai, 5/18/2003 12:00:00 AM, F, 2cd4b80e-0176-46ed-88e4-37e520008052
65283529-b73d-43a5-8186-e7c587c3adb5, Nguyen Ngoc Thu, 1/5/2004 12:00:00 AM, F, 3ca1c636-4452-45a2-96ca-880ce9d38af0
1eb3a599-9bec-4e82-8d4e-056c1299814a, Le Gia Phuong, 8/18/2001 12:00:00 AM, F, 0530c010-8a48-49f4-89b7-44ea48c511b8
fe64cf59-8d25-465c-b5a6-cf931c99738b, Nguyen Quang Tan, 1/23/2004 12:00:00 AM, M, 3cab342c-7aef-4dcd-a4c9-3bb2ef7c76a6
fc2634d1-9fce-4d0f-bbc7-57a1da96f5e0, Le Ngoc Tan, 12/30/2003 12:00:00 AM, M, 05149576-e306-46ad-a0f0-669078479f45
35d97943-81f6-4d80-94be-1eb73d15cff7, Nguyen Ngoc Hung, 11/26/2002 12:00:00 AM, M, 05149576-e306-46ad-a0f0-669078479f45
0746bdee-dce1-4ffd-b16f-acb4cb03f5dc, Le Ly Son, 5/14/2005 12:00:00 AM, M, fc864f89-ce30-412b-9e3f-547a9bc9b849
e0da73fd-30fe-4aa4-9184-5035c5207d25, Tran Ly Tan, 10/6/2004 12:00:00 AM, M, 2cd4b80e-0176-46ed-88e4-37e520008052
378db268-305f-42fb-9d39-8da94b7e5bb1, Le Thanh Long, 10/4/2003 12:00:00 AM, M, cea9d0af-d49d-4993-b5a7-b2bc458c0e51
cbfdf35d-4e0a-4c80-8f24-8baf2fbf743e, Ly Gia Hung, 8/11/2005 12:00:00 AM, M, 8180ac38-c247-4389-b325-5cd541f79716
354ba7af-38ba-447e-985b-9875160f189c, Dinh Ly Giang, 5/6/2003 12:00:00 AM, F, 05149576-e306-46ad-a0f0-669078479f45
c137d8ed-3864-4872-ac8c-cf21d36b6672, Le Ly Son, 8/25/2005 12:00:00 AM, M, 8ab4105a-6c31-48f4-9955-171a10e7aa07
870acfda-fd5c-4a47-b67f-725667f660ef, Le Ngoc Ha, 2/6/2004 12:00:00 AM, F, 2cd4b80e-0176-46ed-88e4-37e520008052
46b55a00-074e-440d-a02e-80c5da718b81, Dinh Ly Thu, 10/15/2002 12:00:00 AM, F, 8180ac38-c247-4389-b325-5cd541f79716
f3e8c9af-fa26-4956-9ef1-79ee08b30e6d, Dinh Thanh Anh, 5/14/2004 12:00:00 AM, F, 05149576-e306-46ad-a0f0-669078479f45
8456010f-0bbb-43ef-ad79-a5d4b85c41f0, Dinh Quang Loc, 7/9/2003 12:00:00 AM, M, 0530c010-8a48-49f4-89b7-44ea48c511b8
3430f00d-5c64-4b87-97f3-7488b7c659fb, Dinh Ngoc Son, 7/20/2005 12:00:00 AM, M, 3ca1c636-4452-45a2-96ca-880ce9d38af0
eb8a950d-002a-42f0-bbd9-7bdd8a332beb, Tran Hai Long, 10/31/2003 12:00:00 AM, M, f6456af1-2982-410f-96d4-82f015805b15
5ff23f76-7817-48e8-b8dc-91a8b180f9ad, Ly Ly Hung, 8/30/2005 12:00:00 AM, M, e69aa1c2-02d7-46e9-aed4-b46c233be837
cae9c446-3ebb-4b78-937b-8b93bdd664b9, Ly Quang Thu, 2/8/2004 12:00:00 AM, F, f988ee4b-abc7-45bb-850d-5a309868a49c
