ID, Fullname, Birthday, Gender, ClassID
58a3e548-3816-4e84-a170-09f6c68dd3d7 | Nguyễn Văn Long  | 02/08/2004 | Male | 1bcc4320-ecfc-4306-ac37-bdb006891c0b
0f8000f2-58c8-44b3-892a-527504494769 | Lý Hoàng Khôi  | 05/07/2005 | Female | 1bcc4320-ecfc-4306-ac37-bdb006891c0b
750a64d0-7edc-40b5-85a6-bd6581e634fa | Lương Minh Long  | 22/03/2004 | Male | c4384664-55a4-4256-bd30-4abd49079fbe
2d15b2ee-c6f6-45a9-8499-2b154b31ce5c | Lý Văn Tân  | 18/10/2004 | Male | 6e33e5d6-267f-4805-a086-468f61d394d4
54a8f910-3bbf-45ac-ba07-1e5ef6a6aefa | Trần Anh Khôi  | 11/11/2003 | Male | 1bcc4320-ecfc-4306-ac37-bdb006891c0b
3cab477e-8dd4-48e4-aae5-93c1d9393f01 | Lý Hoàng Bảo Thành  | 17/03/2004 | Male | 262f2f97-907e-4da6-824f-6e9d19862cde
2aa74fdd-d0d1-49f6-adcb-0116c4d8b39c | Lý Hoàng Bảo Long  | 20/05/2004 | Male | c4384664-55a4-4256-bd30-4abd49079fbe
6bbd01d3-f1b4-47a0-974a-117cbc443439 | Võ Minh Tân  | 28/10/2003 | Male | 3e11b55c-e70c-4ca6-8ba3-4f9ab98661df
7e765bca-7b61-453c-8958-f64a6667d1b7 | Lê Minh Thành  | 01/11/2004 | Male | 1bcc4320-ecfc-4306-ac37-bdb006891c0b
82909aa5-ae53-437e-b67f-58cd457bc717 | Nguyễn Hoàng Thắng  | 09/08/2004 | Male | 3e11b55c-e70c-4ca6-8ba3-4f9ab98661df
c09b620d-6463-4173-8514-9c34690cc29a | Lý Minh Long  | 05/07/2004 | Male | c4384664-55a4-4256-bd30-4abd49079fbe
3e3c46b0-d422-4a94-92dd-4a2f5e2e7798 | Nguyễn Minh Thắng  | 12/03/2003 | Female | 1bcc4320-ecfc-4306-ac37-bdb006891c0b
c92fa923-43c6-434e-9aed-058ef9c5a973 | Hồ Văn Long  | 27/08/2003 | Male | c4384664-55a4-4256-bd30-4abd49079fbe
7da66897-c4da-46a2-9b09-3c6104b3553a | Nguyễn Hoàng Khôi  | 23/01/2004 | Male | 6e33e5d6-267f-4805-a086-468f61d394d4
369cfcd2-5fc9-4224-abc5-54b062520138 | Nguyễn Anh Khôi  | 23/02/2004 | Male | 3e11b55c-e70c-4ca6-8ba3-4f9ab98661df
c32556e9-fc51-4d17-bec1-a0443c635463 | Võ Trung Thành  | 20/02/2004 | Male | 6e33e5d6-267f-4805-a086-468f61d394d4
ce51ab75-4703-4b50-898e-02220460c91b | Hồ Anh Khôi  | 04/02/2004 | Female | 262f2f97-907e-4da6-824f-6e9d19862cde
2539e7fb-962b-48e9-b8aa-85f33b36bc12 | Nguyễn Hoàng Long  | 14/03/2004 | Female | 262f2f97-907e-4da6-824f-6e9d19862cde
cd8bb693-0a7f-4cce-99db-d5a7cdfdc357 | Võ Văn Bách  | 20/09/2004 | Male | 1bcc4320-ecfc-4306-ac37-bdb006891c0b
fd770c5a-83fd-416b-8787-d65ac35d6248 | Lê Hoàng Bảo Tân  | 22/02/2004 | Male | 6e33e5d6-267f-4805-a086-468f61d394d4
9c7d59f6-c950-43be-93dc-118fc5df4fc4 | Lê Văn Thắng  | 25/11/2005 | Female | c4384664-55a4-4256-bd30-4abd49079fbe
d9da1e40-30dd-46fa-a193-b12a41435bf9 | Hồ Hoàng Bảo Tân  | 03/08/2005 | Male | c4384664-55a4-4256-bd30-4abd49079fbe
53da0aa3-5043-4d70-a205-b33c1a4efc1b | Trần Hoàng Thành  | 11/09/2005 | Male | 6e33e5d6-267f-4805-a086-468f61d394d4
64b34309-cc73-4bec-a8fd-84a81a35fa7d | Võ Anh Thành  | 14/06/2004 | Female | 262f2f97-907e-4da6-824f-6e9d19862cde
689ca275-9875-475b-9897-5a93e263d8c3 | Lê Văn Khôi  | 17/05/2005 | Male | c4384664-55a4-4256-bd30-4abd49079fbe
0d802940-db6a-4ac3-9112-5f9cd0836a0e | Lê Anh Tân  | 10/03/2003 | Male | 6e33e5d6-267f-4805-a086-468f61d394d4
a28878e2-1a7a-4122-b83a-f5c0384004cc | Lương Hoàng Bảo Khôi  | 24/05/2004 | Male | c4384664-55a4-4256-bd30-4abd49079fbe
190ee5ca-67fe-4ecf-94ac-93f12a082f11 | Trần Thị Tân  | 09/03/2004 | Male | c4384664-55a4-4256-bd30-4abd49079fbe
f8bba4be-c5db-4c64-8486-2ad42d41f025 | Lê Văn Tân  | 20/01/2005 | Female | 3e11b55c-e70c-4ca6-8ba3-4f9ab98661df
06fed332-629c-4ed6-a1a3-236089615828 | Lương Hoàng Thành  | 29/04/2004 | Female | 262f2f97-907e-4da6-824f-6e9d19862cde
bac83815-74b5-412b-afa4-cecf06610ad5 | Lương Hoàng Khôi  | 25/11/2005 | Female | 262f2f97-907e-4da6-824f-6e9d19862cde
943bd878-d781-4557-9de7-9d8e9f1e2258 | Trần Thị Thắng  | 10/10/2004 | Female | 262f2f97-907e-4da6-824f-6e9d19862cde
35650dc4-5b79-45d1-868b-9963b3719eaf | Lương Văn Bách  | 24/11/2004 | Female | 3e11b55c-e70c-4ca6-8ba3-4f9ab98661df
837484a4-d031-464d-906b-33d20b250c05 | Lương Minh Thành  | 13/09/2004 | Female | 6e33e5d6-267f-4805-a086-468f61d394d4
6e396e36-327c-4d73-804f-ba18ff79e4d3 | Lương Thị Long  | 11/06/2005 | Male | 3e11b55c-e70c-4ca6-8ba3-4f9ab98661df
e2abe159-1b15-4de4-a2ae-9ae4bc8843ce | Võ Trung Bách  | 18/11/2003 | Female | 262f2f97-907e-4da6-824f-6e9d19862cde
7527e5db-64e4-4ccb-b011-8e2c08cef3c4 | Võ Hoàng Bách  | 11/02/2004 | Male | 262f2f97-907e-4da6-824f-6e9d19862cde
de95480a-173c-4d39-8191-57d68c79a959 | Lý Văn Thắng  | 06/05/2004 | Male | c4384664-55a4-4256-bd30-4abd49079fbe
8fca55be-dc51-4fd0-b1f6-845efbc29f23 | Võ Văn Thắng  | 22/09/2004 | Male | 6e33e5d6-267f-4805-a086-468f61d394d4
b5f832ad-7a13-43dc-b070-531e3018e2e7 | Lê Hoàng Bảo Thành  | 14/07/2004 | Female | 3e11b55c-e70c-4ca6-8ba3-4f9ab98661df
638dd1c0-cb38-4967-8c75-6e3b1c8b676d | Lý Văn Khôi  | 31/01/2004 | Male | c4384664-55a4-4256-bd30-4abd49079fbe
0e699b5e-bf2c-4e81-b07f-397f261bd45c | Nguyễn Anh Thắng  | 25/11/2003 | Female | 1bcc4320-ecfc-4306-ac37-bdb006891c0b
b2a945b8-bde8-4e47-a22b-10a22e1102a9 | Võ Hoàng Bảo Tân  | 24/08/2003 | Female | c4384664-55a4-4256-bd30-4abd49079fbe
6687870e-009c-44a1-9d5a-a119de8591cb | Lê Thị Long  | 19/03/2003 | Female | 262f2f97-907e-4da6-824f-6e9d19862cde
c1ff5e7c-b003-4ce4-b451-dc705c6ebfbf | Hồ Anh Khôi  | 12/11/2004 | Female | 3e11b55c-e70c-4ca6-8ba3-4f9ab98661df
f2207646-3905-4fec-83f9-fe3a2d320e43 | Hồ Trung Bách  | 10/09/2004 | Male | 262f2f97-907e-4da6-824f-6e9d19862cde
c9a05cb9-0470-4114-808a-1e8843080a45 | Võ Hoàng Khôi  | 26/11/2003 | Male | 6e33e5d6-267f-4805-a086-468f61d394d4
b556c566-ea57-4248-a088-ee42bbe0793a | Lê Minh Khôi  | 14/11/2004 | Male | c4384664-55a4-4256-bd30-4abd49079fbe
36af0693-42f7-4f75-8d48-615b7f4142f8 | Lê Thị Bách  | 12/10/2004 | Female | 3e11b55c-e70c-4ca6-8ba3-4f9ab98661df
13bbc304-b97f-4e01-91a7-ed3c6ea194ce | Lý Minh Thành  | 18/10/2004 | Female | 262f2f97-907e-4da6-824f-6e9d19862cde
db5b2d77-83d2-4132-a765-8e083e4dc165 | Trần Thị Khôi  | 09/10/2005 | Male | 1bcc4320-ecfc-4306-ac37-bdb006891c0b
bf26caf3-50d2-403e-8dec-74e86e4b0d15 | Lê Hoàng Bách  | 05/01/2004 | Female | c4384664-55a4-4256-bd30-4abd49079fbe
7253af01-3b25-4368-9d1d-3dcb9b830366 | Trần Minh Khôi  | 11/01/2003 | Female | 262f2f97-907e-4da6-824f-6e9d19862cde
b44bfc13-18c7-43a9-9ae5-3d31f3dc1854 | Lê Hoàng Bảo Long  | 25/12/2005 | Female | c4384664-55a4-4256-bd30-4abd49079fbe
bc412c61-367a-4eb1-ac8d-9941553a2f92 | Lý Trung Bách  | 28/01/2004 | Male | 262f2f97-907e-4da6-824f-6e9d19862cde
79466c12-bfce-47d0-b628-45f2b0707c2a | Trần Anh Long  | 17/11/2004 | Female | 6e33e5d6-267f-4805-a086-468f61d394d4
67bb9de9-e182-4e1d-b488-ce02fd8a95a0 | Lê Hoàng Bảo Tân  | 09/04/2004 | Female | 1bcc4320-ecfc-4306-ac37-bdb006891c0b
a42e9402-7817-463e-b6bc-33f05d351026 | Trần Trung Bách  | 31/07/2004 | Female | c4384664-55a4-4256-bd30-4abd49079fbe
b39cff3c-6103-47f1-a02b-9b1f40d0dd6b | Hồ Minh Thắng  | 08/06/2003 | Male | 1bcc4320-ecfc-4306-ac37-bdb006891c0b
460cd159-1365-4ced-8c09-86fa810c2fcb | Lương Minh Bách  | 24/02/2004 | Male | c4384664-55a4-4256-bd30-4abd49079fbe
929ac702-790e-4237-87cd-563c81ac020b | Hồ Hoàng Bách  | 24/09/2003 | Female | 3e11b55c-e70c-4ca6-8ba3-4f9ab98661df
70b583ab-e0c2-4677-b983-6ffd524b80e1 | Võ Hoàng Bảo Thắng  | 07/03/2004 | Male | 6e33e5d6-267f-4805-a086-468f61d394d4
93dcac3b-84c8-48a2-80b3-b5fea7853e7f | Lương Hoàng Khôi  | 28/07/2004 | Male | 6e33e5d6-267f-4805-a086-468f61d394d4
c4bdf426-f087-4cc0-afa9-aa693e8a7f59 | Lý Minh Thành  | 25/07/2003 | Female | 262f2f97-907e-4da6-824f-6e9d19862cde
fdd1b904-c107-4612-8deb-95b36983baa6 | Lê Văn Long  | 21/03/2004 | Female | c4384664-55a4-4256-bd30-4abd49079fbe
06e5d56f-ad48-4987-be1c-be0bd79fbe2f | Hồ Minh Khôi  | 28/12/2004 | Male | 1bcc4320-ecfc-4306-ac37-bdb006891c0b
52f9e21e-0b1d-49a5-9c47-0c270963f3d0 | Võ Văn Tân  | 12/04/2004 | Female | 3e11b55c-e70c-4ca6-8ba3-4f9ab98661df
f85bca7f-56cf-4205-9bec-e88693a1a847 | Hồ Văn Long  | 23/05/2004 | Male | 3e11b55c-e70c-4ca6-8ba3-4f9ab98661df
b5acf8d9-2b1f-4c5c-a91b-ba530841a667 | Lý Văn Khôi  | 15/01/2003 | Male | 1bcc4320-ecfc-4306-ac37-bdb006891c0b
ba7ccf8f-90ff-464e-8d14-29d0de07704d | Lý Văn Khôi  | 05/07/2004 | Female | c4384664-55a4-4256-bd30-4abd49079fbe
088761f1-3f7c-418b-9355-6c0215302019 | Võ Hoàng Thành  | 18/03/2005 | Male | 6e33e5d6-267f-4805-a086-468f61d394d4
f969f602-bf55-4ace-9912-0927d84224f7 | Lê Minh Khôi  | 14/05/2004 | Female | c4384664-55a4-4256-bd30-4abd49079fbe
4ff88229-2ed7-4e6a-a92a-abd3fa7350c2 | Trần Hoàng Bảo Thành  | 11/10/2003 | Female | 1bcc4320-ecfc-4306-ac37-bdb006891c0b
bd577e4b-0f3b-408e-aaa5-3229f2766909 | Nguyễn Hoàng Khôi  | 04/05/2004 | Female | c4384664-55a4-4256-bd30-4abd49079fbe
6a9c996b-9fc8-4e3a-9cb5-b6f371ea5485 | Lý Minh Tân  | 23/04/2004 | Male | 1bcc4320-ecfc-4306-ac37-bdb006891c0b
83588e33-0457-4964-8c7e-dde86c4c8dc0 | Lê Anh Thành  | 23/09/2005 | Male | 262f2f97-907e-4da6-824f-6e9d19862cde
0ae12702-7a8b-481a-b654-df8d854fca20 | Lê Thị Thắng  | 26/11/2003 | Female | 6e33e5d6-267f-4805-a086-468f61d394d4
16a883e7-2515-4601-8b9e-bd64537a5099 | Lê Văn Bách  | 05/05/2004 | Male | 3e11b55c-e70c-4ca6-8ba3-4f9ab98661df
8a7d21a6-282e-4b59-a837-6db21e3b05f8 | Trần Văn Khôi  | 15/05/2004 | Female | 1bcc4320-ecfc-4306-ac37-bdb006891c0b
fda112cb-7386-421e-b1de-9d127507ac20 | Nguyễn Trung Khôi  | 23/12/2004 | Male | c4384664-55a4-4256-bd30-4abd49079fbe
3aaef644-480f-4b6b-a100-8fa4ffc36df9 | Võ Văn Thắng  | 10/12/2003 | Female | 6e33e5d6-267f-4805-a086-468f61d394d4
ff336746-06b8-48a3-b2cb-efcfc08d66a6 | Lê Thị Thành  | 06/03/2004 | Female | 6e33e5d6-267f-4805-a086-468f61d394d4
354fd446-20f4-48dd-99cf-bce85adaba28 | Lương Anh Khôi  | 13/10/2004 | Male | 6e33e5d6-267f-4805-a086-468f61d394d4
0fac464a-4513-45bb-98f5-379f8b12f549 | Lý Văn Khôi  | 01/05/2004 | Female | c4384664-55a4-4256-bd30-4abd49079fbe
975b1efa-939c-4589-a964-4effc0b36f0b | Lê Hoàng Bách  | 17/03/2005 | Male | 3e11b55c-e70c-4ca6-8ba3-4f9ab98661df
eda219e8-dde3-46e0-8c85-bd70afc7d0b8 | Lý Hoàng Bảo Long  | 10/10/2003 | Female | 3e11b55c-e70c-4ca6-8ba3-4f9ab98661df
53437a07-56b3-4e08-b954-69b5237d86f7 | Hồ Hoàng Tân  | 02/09/2004 | Female | 262f2f97-907e-4da6-824f-6e9d19862cde
39267f6c-fa73-4c91-9af5-b57cf1194762 | Võ Trung Bách  | 14/04/2004 | Female | 1bcc4320-ecfc-4306-ac37-bdb006891c0b
ac18141a-b4c1-4b5f-a57a-1a8026ab9a5b | Lê Hoàng Bách  | 31/03/2005 | Male | 3e11b55c-e70c-4ca6-8ba3-4f9ab98661df
2f988fd8-e529-4226-aae0-ac1fc41afc2f | Lý Hoàng Khôi  | 06/03/2003 | Male | 6e33e5d6-267f-4805-a086-468f61d394d4
97942164-21a1-4ca5-a6f8-f5497dd6ed65 | Trần Hoàng Bách  | 28/12/2005 | Male | 3e11b55c-e70c-4ca6-8ba3-4f9ab98661df
89fb2efe-71c7-4103-ac9f-83c475a9ea1e | Lê Trung Thắng  | 19/08/2004 | Male | 3e11b55c-e70c-4ca6-8ba3-4f9ab98661df
79927d91-3396-4ecd-ad7e-4fa6fbb1b19c | Võ Thị Khôi  | 13/04/2003 | Male | 262f2f97-907e-4da6-824f-6e9d19862cde
aeba156c-2467-4eef-81a2-d85c48da6384 | Võ Anh Thành  | 20/01/2004 | Female | 1bcc4320-ecfc-4306-ac37-bdb006891c0b
70dfa309-a9c3-4874-ad00-fdc1f49f2209 | Trần Thị Long  | 01/10/2004 | Female | 6e33e5d6-267f-4805-a086-468f61d394d4
95b00bb9-7228-4f6f-882f-d351a2ec579a | Võ Trung Thành  | 19/01/2003 | Female | c4384664-55a4-4256-bd30-4abd49079fbe
142d63e4-1e06-4a59-b8c6-b6e29f8b3c63 | Lương Hoàng Long  | 13/05/2004 | Female | c4384664-55a4-4256-bd30-4abd49079fbe
77b33975-e814-42f9-9c80-6d393dd02e30 | Lê Anh Thắng  | 26/03/2005 | Male | 1bcc4320-ecfc-4306-ac37-bdb006891c0b
041a60c7-98fb-49be-9793-5204c579a8d4 | Nguyễn Thị Thành  | 21/01/2003 | Female | c4384664-55a4-4256-bd30-4abd49079fbe
6db229ea-a579-45e7-b68d-fa51005a3c17 | Lý Thị Long  | 12/03/2003 | Female | c4384664-55a4-4256-bd30-4abd49079fbe
676cbcbb-cdfa-4914-8951-f1242d316529 | Lương Minh Khôi  | 15/03/2003 | Female | 1bcc4320-ecfc-4306-ac37-bdb006891c0b
660a4753-62a9-4a9d-8e5f-799cb1e18cb7 | Hồ Anh Thắng  | 15/12/2005 | Male | 262f2f97-907e-4da6-824f-6e9d19862cde
4c7232fa-b4cf-403d-b1cb-7c53e500a633 | Lê Hoàng Tân  | 05/04/2004 | Female | 1bcc4320-ecfc-4306-ac37-bdb006891c0b
1b937b99-510d-4a79-9ab5-98704aecd808 | Trần Hoàng Bảo Bách  | 16/01/2004 | Female | 262f2f97-907e-4da6-824f-6e9d19862cde
52562788-5480-4e5b-808b-5e56c0492218 | Lý Anh Tân  | 31/12/2004 | Male | 1bcc4320-ecfc-4306-ac37-bdb006891c0b
a1de324f-a03f-4408-9ab2-8fb17fd8e7a5 | Hồ Minh Khôi  | 08/11/2004 | Female | 6e33e5d6-267f-4805-a086-468f61d394d4
2ba0352c-d339-48c7-ad88-3ba5a4b6f241 | Hồ Văn Khôi  | 27/09/2003 | Female | 262f2f97-907e-4da6-824f-6e9d19862cde
6cf3e0db-aa26-4e0d-b32f-4f6ae8de6c93 | Lý Minh Bách  | 14/03/2004 | Female | c4384664-55a4-4256-bd30-4abd49079fbe
d033c1fb-fdc2-48bd-9972-e67d68a62abc | Lương Hoàng Bảo Tân  | 01/11/2005 | Male | 262f2f97-907e-4da6-824f-6e9d19862cde
c730d3d5-1517-4634-aae5-bd495646cd88 | Lê Minh Tân  | 17/07/2004 | Female | 6e33e5d6-267f-4805-a086-468f61d394d4
25d3fb11-6523-4264-a53c-5372e9c60b33 | Lý Trung Thắng  | 01/11/2004 | Female | 6e33e5d6-267f-4805-a086-468f61d394d4
6bdfa1de-9291-486d-9bc4-b32df44a824e | Lý Minh Long  | 05/07/2004 | Male | 3e11b55c-e70c-4ca6-8ba3-4f9ab98661df
b0f25e40-dd09-4a2c-8e53-301c833ced84 | Lương Minh Long  | 13/09/2003 | Male | 262f2f97-907e-4da6-824f-6e9d19862cde
642a467d-722f-46dd-9493-68ea02ef41ff | Nguyễn Minh Tân  | 23/10/2004 | Male | 6e33e5d6-267f-4805-a086-468f61d394d4
f4c673bd-c85f-42f2-ad4b-8b76ef978d9f | Nguyễn Anh Tân  | 13/03/2003 | Female | c4384664-55a4-4256-bd30-4abd49079fbe
26dd544d-3117-4c6c-a4ed-edf1e2867ef1 | Hồ Văn Tân  | 28/09/2003 | Female | 6e33e5d6-267f-4805-a086-468f61d394d4
8a3aa496-cd39-4619-8623-c2422a9dcb44 | Hồ Thị Thành  | 09/01/2003 | Female | 262f2f97-907e-4da6-824f-6e9d19862cde
112fd206-bb00-48af-8269-4df2e9a31de4 | Trần Anh Bách  | 03/12/2004 | Male | 1bcc4320-ecfc-4306-ac37-bdb006891c0b
9cce8a18-8bc9-434f-b011-b38e44f3d617 | Lê Trung Thành  | 18/02/2004 | Male | c4384664-55a4-4256-bd30-4abd49079fbe
5860bec2-aa72-44e9-931d-8dafee194cf9 | Võ Thị Bách  | 19/08/2004 | Male | 6e33e5d6-267f-4805-a086-468f61d394d4
f2b7247f-7651-4e38-9918-f77bb481e0e2 | Hồ Thị Khôi  | 25/07/2004 | Female | 1bcc4320-ecfc-4306-ac37-bdb006891c0b
46672454-702c-46ef-b94c-f155cf5bf258 | Hồ Trung Long  | 23/11/2004 | Female | 1bcc4320-ecfc-4306-ac37-bdb006891c0b
67256246-d06a-4f4d-a993-9a8dabf67298 | Lê Anh Thắng  | 02/03/2005 | Male | 262f2f97-907e-4da6-824f-6e9d19862cde
5f354017-ce9c-4f8c-9683-fc29c230d21f | Lê Hoàng Bách  | 10/03/2004 | Female | c4384664-55a4-4256-bd30-4abd49079fbe
649f54c7-147c-44ae-9d4c-210be8ef017a | Lê Hoàng Bách  | 06/12/2003 | Male | 3e11b55c-e70c-4ca6-8ba3-4f9ab98661df
7aa2eda8-6b41-49ef-af27-4d0bc8f8d955 | Lê Thị Tân  | 19/07/2003 | Female | 1bcc4320-ecfc-4306-ac37-bdb006891c0b
df952b45-f754-46d9-be7a-d239f86a2129 | Võ Anh Tân  | 17/03/2003 | Female | 1bcc4320-ecfc-4306-ac37-bdb006891c0b
2e4e36d1-15f5-461e-a900-29b35562001d | Lương Văn Bách  | 09/11/2005 | Male | 6e33e5d6-267f-4805-a086-468f61d394d4
45ae3719-3193-4984-960d-fb7bf3c7825c | Lý Hoàng Long  | 25/06/2004 | Female | c4384664-55a4-4256-bd30-4abd49079fbe
b66ce65b-71f9-4e2a-a687-1d29159b4855 | Võ Hoàng Thành  | 13/06/2004 | Male | 3e11b55c-e70c-4ca6-8ba3-4f9ab98661df
d1e41d37-3d83-4e2e-b496-49334cfb566a | Võ Văn Thành  | 23/12/2004 | Male | 3e11b55c-e70c-4ca6-8ba3-4f9ab98661df
869fcd80-d3f7-4874-b913-eb491ae9af6a | Lương Trung Long  | 10/11/2004 | Female | c4384664-55a4-4256-bd30-4abd49079fbe
916cc7ee-365f-4b84-8831-299423b5a44b | Võ Thị Thành  | 20/04/2005 | Male | 262f2f97-907e-4da6-824f-6e9d19862cde
63892974-0dad-411c-8740-a8ec9dc36743 | Lý Thị Bách  | 14/04/2004 | Male | 6e33e5d6-267f-4805-a086-468f61d394d4
ea77c353-77e2-4cd4-8148-4c40d3517ab6 | Võ Thị Bách  | 24/05/2004 | Female | 262f2f97-907e-4da6-824f-6e9d19862cde
091080a3-a10e-4ecf-99a5-e2390e4c625f | Nguyễn Anh Tân  | 24/06/2003 | Female | 6e33e5d6-267f-4805-a086-468f61d394d4
19f156da-de45-4bea-8bf3-829be2488796 | Lê Trung Thành  | 18/05/2005 | Male | c4384664-55a4-4256-bd30-4abd49079fbe
73824408-2998-400b-b96c-ab5ca2627246 | Hồ Anh Bách  | 16/01/2005 | Male | 3e11b55c-e70c-4ca6-8ba3-4f9ab98661df
b7365dce-9da2-41ca-9f8e-dddd40d0e22e | Lê Văn Tân  | 31/01/2004 | Male | 1bcc4320-ecfc-4306-ac37-bdb006891c0b
3ef70903-0856-4c8f-b22c-f7ed097d43e1 | Hồ Hoàng Bách  | 09/07/2003 | Female | 6e33e5d6-267f-4805-a086-468f61d394d4
d768016d-a113-4bf0-9968-9fec7e7bff48 | Trần Hoàng Thành  | 31/05/2004 | Female | 3e11b55c-e70c-4ca6-8ba3-4f9ab98661df
2fc086e0-67ff-40a6-96fb-98b2a47b886f | Hồ Hoàng Bảo Thắng  | 28/11/2003 | Male | c4384664-55a4-4256-bd30-4abd49079fbe
70ea5413-b060-4279-8800-d02a14eb441b | Lê Minh Thành  | 04/08/2003 | Male | 262f2f97-907e-4da6-824f-6e9d19862cde
697748b2-7c69-4ea8-981e-a2555ba9ca5d | Hồ Anh Thắng  | 24/04/2004 | Male | 3e11b55c-e70c-4ca6-8ba3-4f9ab98661df
